"product_full","prix","marque","available","Source","Categorie_Produit","id_elec","Quantity_Acheté","prix_acheté","categorie"
"Pc Portable DELL Inspiron 3535 / Ryzen 7 7730U / 24 Go / 1 TO / Windows 11 Pro","1889.000","Dell","En stock","tunisianet","electronique","1268","4","1889.442","pc"
"Pc Portable DELL Vostro 3530 / I5-1335U / 16 Go / Noir","1895.000","Dell","En stock","tunisianet","electronique","1269","4","1895.000","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I7 13è Gén / 12 Go / Win11 / Silver","1899.000","Asus","En stock","tunisianet","electronique","1270","1","1899.589","pc"
"PC Portable Asus ExpertBook B1 B1500CE / I5 11è Gén / 8 Go / 512 Go SSD / Noir","1899.000","Asus","En stock","tunisianet","electronique","1271","4","1899.000","pc"
"PC PORTABLE LENOVO IP1 / 15IAU7 I7-1255U / 8G 512SSD / AVEC SACOCHE OFFERT","1899.000","Lenovo","En stock","tunisianet","electronique","1272","5","1899.370","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I7 13è Gén / 8 Go / Win11 / Silver","1899.000","Asus","En stock","tunisianet","electronique","1273","5","1899.000","pc"
"PC PORTABLE LENOVO IP1 / 15IAU7 I7-1255U / 12G 512SSD / AVEC SACOCHE OFFERT","1899.000","Lenovo","En stock","tunisianet","electronique","1274","4","1899.524","pc"
"Pc Portable DELL Vostro 3530 / I5-1335U / 16 Go / Noir / Windows 11 Pro","1907.000","Dell","En stock","tunisianet","electronique","1275","1","1907.000","pc"
"Pc Portable DELL VOSTRO 3520 / I7-1255U / 16 Go / 512 Go SSD / Noir / Windows 11","1909.000","Dell","En stock","tunisianet","electronique","1276","3","1909.295","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 12 Go / 512 Go SSD / Silver / Windows 11 Pro","1915.000","HP","En stock","tunisianet","electronique","1277","2","1915.000","pc"
"Pc Portable HP 15-Fd0045nk / I5-1334U / MX570A 2G / 16 Go / Windows 11 / Gold","1919.000","HP","En stock","tunisianet","electronique","1278","3","1919.000","pc"
"Pc Portable Dell Latitude 3540 / I5-1235U / 8 Go / 512 Go SSD / Gris","1919.000","Dell","En stock","tunisianet","electronique","1279","5","1919.718","pc"
"Pc Portable HP 15-Fd0045nk / I5-1334U / MX570A 2G / 16 Go / Windows 11 / Gold Avec Sacoche Offerte","1919.000","HP","En stock","tunisianet","electronique","1280","5","1919.665","pc"
"Pc Portable HP 15-Fd0080nk / I5-1334U / MX570 2G / 16 Go / 512 Go SSD / Noir","1924.000","HP","En stock","tunisianet","electronique","1281","1","1924.471","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 16 Go / 512 Go SSD / Silver","1924.000","HP","En stock","tunisianet","electronique","1282","2","1924.470","pc"
"Pc Portable DELL Vostro 3530 / I5-1335U / 24 Go / Noir","1935.000","Dell","En stock","tunisianet","electronique","1283","1","1935.586","pc"
"Pc Portable DELL Inspiron 3535 / Ryzen 7 7730U / 32 Go / 1 TO / Windows 11 Pro","1939.000","Dell","En stock","tunisianet","electronique","1284","4","1939.406","pc"
"Pc Portable DELL Vostro 3530 / I5-1335U / 8 Go / 512 Go SSD / Noir","1939.000","Dell","En stock","tunisianet","electronique","1285","4","1939.000","pc"
"Pc Portable HP 15-Fd0045nk / I5-1334U / MX570A 2G / 24 Go / Windows 11 / Gold Avec Sacoche Offerte","1939.000","HP","En stock","tunisianet","electronique","1286","1","1939.000","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I7 13è Gén / 16 Go / Win11 / Silver","1939.000","Asus","En stock","tunisianet","electronique","1287","3","1939.806","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 24 Go / 512 Go SSD / Silver","1954.000","HP","En stock","tunisianet","electronique","1288","2","1954.000","pc"
"Pc Portable HP 15-Fd0080nk / I5-1334U / MX570 2G / 24 Go / 512 Go SSD / Noir","1954.000","HP","En stock","tunisianet","electronique","1289","5","1954.577","pc"
"Pc Portable HP 15-Fd0045nk / I5-1334U / MX570A 2G / 24 Go / Windows 11 / Gold","1959.000","HP","En stock","tunisianet","electronique","1290","3","1959.639","pc"
"Pc Portable Dell Latitude 3540 / I5 13è Gén / 8 Go 256SSD 15.6"" FHD","1959.000","Dell","en rupture","tunisianet","electronique","1291","1","1959.000","pc"
"PC PORTABLE LENOVO IP1 / 15IAU7 I7-1255U / 16G 512SSD / AVEC SACOCHE OFFERT","1959.000","Lenovo","En stock","tunisianet","electronique","1292","4","1959.491","pc"
"Pc Portable HP 15-Fd0046nk / I5-1334U / MX570 2G / 8 Go / 512 Go SSD / Windows 11 / Gold","1960.000","HP","En stock","tunisianet","electronique","1293","5","1960.323","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I7 13è Gén / 24 Go / Win11 / Silver","1979.000","Asus","En stock","tunisianet","electronique","1294","4","1979.000","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 16 Go / 512 Go SSD / Silver / Windows 11 Pro","1984.000","HP","En stock","tunisianet","electronique","1295","4","1984.000","pc"
"Pc Portable DELL VOSTRO 3520 / I7-1255U / 16 Go / 512 Go SSD / Windows 11 / Noir","1985.000","Dell","En stock","tunisianet","electronique","1296","3","1985.000","pc"
"PC PORTABLE LENOVO IP1 / 15IAU7 I7-1255U / 24G 512SSD / AVEC SACOCHE OFFERT","1999.000","Lenovo","En stock","tunisianet","electronique","1297","2","1999.692","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 24 Go / 512 Go SSD / Silver / Windows 11 Pro","2014.000","HP","En stock","tunisianet","electronique","1298","5","2014.000","pc"
"Pc Portable HP 15-Fd0080nk / I5-1334U / MX570 2G / 24 Go / 512 Go SSD / Noir / Windows 11 Pro","2014.000","HP","En stock","tunisianet","electronique","1299","5","2014.000","pc"
"Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / I7-13620H / 16 Go / 512 Go SSD / Gris + Sacoche Lenovo Originale T210 Offerte","2019.000","Lenovo","En stock","tunisianet","electronique","1300","2","2019.452","pc"
"Pc Portable HP 15-Fd0046nk / I5-1334U / MX570 2G / 16 Go / 512 Go SSD / Windows 11 / Gold","2025.000","HP","En stock","tunisianet","electronique","1301","5","2025.638","pc"
"Pc Portable Dell Latitude 3440 / I5 13è Gén / 8G 256SSD","2025.000","Dell","En stock","tunisianet","electronique","1302","5","2025.000","pc"
"Pc Portable DELL VOSTRO 3520 / I7-1255U / 24 Go / 512 Go SSD / Windows 11 / Noir","2029.000","Dell","En stock","tunisianet","electronique","1303","2","2029.000","pc"
"Pc Portable DELL Vostro 3530 / I5-1335U / 32 Go / Noir","2035.000","Dell","En stock","tunisianet","electronique","1304","2","2035.000","pc"
"Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / I7-13620H / 16 Go / 512 Go SSD / Gris","2039.000","Lenovo","En stock","tunisianet","electronique","1305","4","2039.686","pc"
"Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / I7-13620H / 16 Go / 512 Go SSD / Gris Avec SACOCHE LENOVO Offerte","2045.000","Lenovo","En stock","tunisianet","electronique","1306","2","2045.895","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 8 Go / 512 Go SSD / Windows 11 / Silver","2049.000","Asus","En stock","tunisianet","electronique","1307","3","2049.000","pc"
"Pc Portable HP 15-Fd0079nk / I5-1334U / MX570 2G / 32 Go / 512 Go SSD / Silver / Windows 11 Pro","2049.000","HP","En stock","tunisianet","electronique","1308","3","2049.512","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 8 Go / 512 Go SSD / Noir","2065.000","Dell","En stock","tunisianet","electronique","1309","2","2065.000","pc"
"Pc Portable HP 15-Fd0046nk / I5-1334U / MX570 2G / 24 Go / 512 Go SSD / Windows 11 / Gold","2069.000","HP","En stock","tunisianet","electronique","1310","2","2069.000","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I9 13è Gén / 12 Go / Win11 / Silver","2075.000","Asus","En stock","tunisianet","electronique","1311","5","2075.307","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I9 13è Gén / 8 Go / Win11 / Silver","2075.000","Asus","En stock","tunisianet","electronique","1312","2","2075.827","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 8 Go / 512 Go SSD / Noir Avec Sacoche","2075.000","Asus","En stock","tunisianet","electronique","1313","3","2075.843","pc"
"Pc Portable DELL VOSTRO 3520 / I7-1255U / 32 Go / 512 Go SSD / Windows 11 / Noir","2079.000","Dell","En stock","tunisianet","electronique","1314","2","2079.470","pc"
"PC Portable HP 15-DW3040NK / I7-1165G7 / 24 Go / Silver","2089.000","HP","En stock","tunisianet","electronique","1315","3","2089.000","pc"
"Pc Portable ASUS VivoBook 16 X1605VA / I7-13700H / 8 Go / 512 Go SSD","2099.000","Asus","En stock","tunisianet","electronique","1316","4","2099.463","pc"
"Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / I7-13620H / 16 Go / 512 Go SSD / Windows 11 Pro / Gris","2099.000","Lenovo","En stock","tunisianet","electronique","1317","2","2099.000","pc"
"Pc Portable Asus ExpertBook B1 B1502CVA / I7-1355U / 20 Go / 512 Go SSD / Étoile Noire Avec Souris Et Sac À Dos","2099.000","Asus","En stock","tunisianet","electronique","1318","4","2099.000","pc"
"Pc Portable Asus ExpertBook B1 B1502CVA / I7-1355U / 16 Go / 512 Go SSD / Étoile Noire Avec Souris Et Sac À Dos","2099.000","Asus","En stock","tunisianet","electronique","1319","3","2099.000","pc"
"Pc Portable ASUS VivoBook 16 X1605VA / I7-13700H / 12 Go / 512 Go SSD","2099.000","Asus","En stock","tunisianet","electronique","1320","3","2099.140","pc"
"Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / I7-13620H / 16 Go / 512 Go SSD / Windows 11 Pro / Gris Avec SACOCHE LENOVO Offerte","2105.000","Lenovo","En stock","tunisianet","electronique","1321","1","2105.830","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 16 Go / 512 Go SSD / Windows 11 / Silver","2109.000","Asus","En stock","tunisianet","electronique","1322","5","2109.799","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I9 13è Gén / 16 Go / Win11 / Silver","2115.000","Asus","En stock","tunisianet","electronique","1323","2","2115.417","pc"
"Pc Portable ASUS VivoBook 15 X1502VA / I9-13900H / 16 Go / 512 Go SSD / Windows 11 / Bleu","2115.000","Asus","En stock","tunisianet","electronique","1324","1","2115.000","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 16 Go / 512 Go SSD / Noir","2125.000","Dell","En stock","tunisianet","electronique","1325","3","2125.000","pc"
"Pc Portable HP 15-Fd0286nk / I7-1355U / 12 Go / 512 Go SSD / Silver","2129.000","HP","En stock","tunisianet","electronique","1326","2","2129.184","pc"
"Pc Portable HP 15-Fd0286nk / I7-1355U / 8 Go / 512 Go SSD / Silver","2129.000","HP","En stock","tunisianet","electronique","1327","3","2129.896","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 16 Go / 512 Go SSD / Noir Avec Sacoche","2139.000","Asus","En stock","tunisianet","electronique","1328","5","2139.000","pc"
"PC PORTABLE LENOVO FLEX5 / I5 1235U / 8 Go / 512SSD Gris","2149.000","Lenovo","En stock","tunisianet","electronique","1329","4","2149.000","pc"
"Pc Portable Asus ExpertBook B1 B1502CVA / I7-1355U / 24 Go / 512 Go SSD / Étoile Noire Avec Souris Et Sac À Dos","2149.000","Asus","En stock","tunisianet","electronique","1330","3","2149.000","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 24 Go / 512 Go SSD / Windows 11 / Silver","2149.000","Asus","En stock","tunisianet","electronique","1331","1","2149.354","pc"
"PC Portable Lenovo Ideapad Flex 5 14IAU7 / I5 1235U / 8 Go / Bleu","2149.000","Lenovo","en rupture","tunisianet","electronique","1332","4","2149.287","pc"
"Pc Portable Asus VivoBook 15 X1502VA / I9 13è Gén / 24 Go / Win11 / Silver","2155.000","Asus","En stock","tunisianet","electronique","1333","5","2155.000","pc"
"Pc Portable ASUS VivoBook 16 X1605VA / I7-13700H / 16 Go / 512 Go SSD","2159.000","Asus","En stock","tunisianet","electronique","1334","3","2159.000","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 24 Go / 512 Go SSD / Noir","2165.000","Dell","En stock","tunisianet","electronique","1335","4","2165.120","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 24 Go / 512 Go SSD / Noir Avec Sacoche","2179.000","Asus","En stock","tunisianet","electronique","1336","5","2179.270","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 16 Go / 512 Go SSD / Noir / Windows 11 Pro","2185.000","Dell","En stock","tunisianet","electronique","1337","4","2185.000","pc"
"Pc Portable Asus ExpertBook B1 B1502CVA / I7-1355U / 32 Go / 512 Go SSD / Étoile Noire Avec Souris Et Sac À Dos","2189.000","Asus","En stock","tunisianet","electronique","1338","3","2189.000","pc"
"Pc Portable HP 15-Fd0286nk / I7-1355U / 16 Go / 512 Go SSD / Silver","2189.000","HP","En stock","tunisianet","electronique","1339","5","2189.322","pc"
"Pc Portable ASUS VivoBook 16 X1605VA / I7-13700H / 24 Go / 512 Go SSD","2199.000","Asus","En stock","tunisianet","electronique","1340","5","2199.155","pc"
"PC Portable HP15-FD0019NK / I7 13è Gén / 8 Go / WIN11 / Silver","2199.000","HP","En stock","tunisianet","electronique","1341","3","2199.758","pc"
"Pc Portable Dell Latitude 3540 / I5-1335U De 13e Gén / MX550 2G / 8 Go / 512 Go SSD","2199.000","Dell","en rupture","tunisianet","electronique","1342","2","2199.112","pc"
"Pc Portable HP 15-Fd0286nk / I7-1355U / 24 Go / 512 Go SSD / Silver","2219.000","HP","En stock","tunisianet","electronique","1343","5","2219.000","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 24 Go / 512 Go SSD / Noir / Windows 11 Pro","2225.000","Dell","En stock","tunisianet","electronique","1344","5","2225.000","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 32 Go / 512 Go SSD / Noir","2225.000","Dell","En stock","tunisianet","electronique","1345","2","2225.000","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 16 Go / 512 Go SSD / Noir","2229.000","Asus","En stock","tunisianet","electronique","1346","5","2229.598","pc"
"PC Portable Gamer HP Victus Gaming Laptop 15-Fa1006nk / I5-13420H / 8 Go / 512 Go SSD / Windows 11 / Bleu","2239.000","HP","En stock","tunisianet","electronique","1347","3","2239.000","pc"
"PC Portable HP15-FD0019NK / I7 13è Gén / 16 Go / WIN11 / Silver","2249.000","HP","En stock","tunisianet","electronique","1348","5","2249.208","pc"
"PC Portable HP14-Ek1001nk / I5 13è Gén / 8 Go / WIN11 / Silver","2249.000","HP","En stock","tunisianet","electronique","1349","1","2249.139","pc"
"Pc Portable ASUS Vivobook 15X OLED K3504VA / I7-1355U / 16 Go / 512 Go SSD / Windows 11 / Silver","2259.000","Asus","en rupture","tunisianet","electronique","1350","1","2259.000","pc"
"Pc Portable HP 15-Fd0286nk / I7-1355U / 16 Go / 512 Go SSD / Silver / Windows 11 Pro","2260.000","HP","En stock","tunisianet","electronique","1351","5","2260.000","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 24 Go / 512 Go SSD / Noir","2275.000","Asus","En stock","tunisianet","electronique","1352","1","2275.000","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 8 Go / 512 Go SSD / Gris Cosmos","2279.000","MSI","En stock","tunisianet","electronique","1353","1","2279.359","pc"
"Pc Portable Dell Vostro 3530 / I7-1355U / 32 Go / 512 Go SSD / Noir / Windows 11 Pro","2285.000","Dell","En stock","tunisianet","electronique","1354","1","2285.000","pc"
"PC Portable ASUS TUF Gaming A15 FA506NF / Ryzen 5 7535HS / RTX 2050 4G / 16 Go / Windows 11 / Noir","2285.000","Asus","En stock","tunisianet","electronique","1355","5","2285.000","pc"
"PC Portable Gamer HP Victus Gaming Laptop 15-Fa1006nk / I5-13420H / 16 Go / 512 Go SSD / Windows 11 / Bleu","2289.000","HP","En stock","tunisianet","electronique","1356","3","2289.131","pc"
"Pc Portable Lenovo Ideapad Flex 5 14ALC7 / Ryen 7 5700U / 8 Go / Gris","2299.000","Lenovo","en rupture","tunisianet","electronique","1357","5","2299.284","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 8 Go / 512 Go SSD / Gris Cosmos Sac À Dos MSI Offert","2299.000","MSI","En stock","tunisianet","electronique","1358","1","2299.000","pc"
"PC Portable HP15-FD0019NK / I7 13è Gén / 24 Go / WIN11 / Silver","2299.000","HP","En stock","tunisianet","electronique","1359","5","2299.336","pc"
"Pc Portable MSI Gaming GF63 Thin 11SC 612X / I7 11è Gén / 8 Go / GTX 1650 4G / Windows 11 Pro","2299.000","MSI","En stock","tunisianet","electronique","1360","1","2299.198","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U7-150U / 8 Go / 512 Go SSD / Windows 11 / Silver","2315.000","Asus","En stock","tunisianet","electronique","1361","4","2315.636","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 32 Go / 512 Go SSD / Noir","2315.000","Asus","En stock","tunisianet","electronique","1362","1","2315.603","pc"
"Pc Portable ASUS ExpertBook B1 B1502CVA / I7-1355U / 40 Go / 512 Go SSD / Noir Avec Sacoche","2325.000","Asus","En stock","tunisianet","electronique","1363","2","2325.000","pc"
"PC Portable Gamer HP Victus Gaming Laptop 15-Fa1006nk / I5-13420H / 24 Go / 512 Go SSD / Windows 11 / Bleu","2329.000","HP","En stock","tunisianet","electronique","1364","2","2329.000","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 16 Go / 512 Go SSD / Gris Cosmos","2334.000","MSI","En stock","tunisianet","electronique","1365","3","2334.658","pc"
"PC Portable HP Pavilion X360 2en1 14-Ek1002nk / I5 13è Gén / 8 Go / WIN11 / Bleu","2345.000","HP","En stock","tunisianet","electronique","1366","4","2345.000","pc"
"Pc Portable ASUS VivoBook 16 X1605VA / I7-13700H / 40 Go / 512 Go SSD","2349.000","Asus","En stock","tunisianet","electronique","1367","2","2349.322","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 16 Go / 512 Go SSD / Gris Cosmos Sac À Dos MSI Offert","2355.000","MSI","En stock","tunisianet","electronique","1368","5","2355.624","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U7-150U / 16 Go / 512 Go SSD / Windows 11 / Silver","2359.000","Asus","En stock","tunisianet","electronique","1369","4","2359.850","pc"
"Pc Portable ASUS ExpertBook B1 B1402CVA / I7-1355U / 16 Go / 512 Go SSD / Noir","2369.000","Asus","En stock","tunisianet","electronique","1370","1","2369.000","pc"
"Pc Portable HP 15-Fd0127nk / I7-1355U / 16 Go / 1 To SSD / Silver","2369.000","HP","En stock","tunisianet","electronique","1371","2","2369.000","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Gris Cosmos","2380.000","MSI","En stock","tunisianet","electronique","1372","2","2380.302","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac À Dos MSI Offert","2385.000","MSI","En stock","tunisianet","electronique","1373","3","2385.433","pc"
"Pc Portable HP ProBook 450 G10 / I5-1335U / 16 Go / 512 Go SSD / Argent","2399.000","HP","En stock","tunisianet","electronique","1374","2","2399.608","pc"
"PC Portable MSI Thin GF63 12UCX 681XFR / I7-12650H / RTX 2050 4G / 8 Go + Sac À Dos MSI G34 Offert","2399.000","MSI","en rupture","tunisianet","electronique","1375","1","2399.357","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Gris Cosmos Sac À Dos MSI Offert","2399.000","MSI","En stock","tunisianet","electronique","1376","5","2399.410","pc"
"Pc Portable ASUS Vivobook 15 X1504VA / U7-150U / 24 Go / 512 Go SSD / Windows 11 / Silver","2405.000","Asus","En stock","tunisianet","electronique","1377","3","2405.000","pc"
"Pc Portable Lenovo ThinkPad E16 Gen 1 / I5-13420H / 8 Go / 512 Go SSD / Noir","2409.000","Lenovo","en rupture","tunisianet","electronique","1378","1","2409.715","pc"
"Pc Portable Lenovo ThinkBook 16 G6 IRL / I7-13700H / 32 Go DDR5 / 512 Go SSD / Gris Avec SACOCHE LENOVO Offert","2409.000","Lenovo","En stock","tunisianet","electronique","1379","2","2409.797","pc"
"Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 5 125U / 32 Go DDR5 / Gris Avec Sacoche Offerte","2415.000","Lenovo","En stock","tunisianet","electronique","1380","2","2415.615","pc"
"Pc Portable HP ProBook 450 / I5-1335U / 16 Go / 256 Go SSD / Argent Avec Sacoche HP 15.6"" Offerte","2419.000","HP","En stock","tunisianet","electronique","1381","4","2419.399","pc"
"Pc Portable ASUS ExpertBook B5 B5602CBA / I5-1240P / 8 Go DDR5 / 512 Go SSD / Noir","2425.000","Asus","En stock","tunisianet","electronique","1382","2","2425.000","pc"
"Pc Portable ASUS ExpertBook B1 B1402CVA / I7-1355U / 24 Go / 512 Go SSD / Noir","2429.000","Asus","En stock","tunisianet","electronique","1383","2","2429.523","pc"
"Pc Portable Gamer MSI Thin 15 B13U / I5-13420H / RTX 2050 4G / 16 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac À Dos MSI Offert","2439.000","MSI","En stock","tunisianet","electronique","1384","1","2439.000","pc"
